id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,lang
cx_en_000000_a6702c,"You do know that the polls show Catholics clearly opposing magisterial teaching on homosexual relations. So, ""the fringe"" has moved into the center.",0.0,0,0,0,0,0,en
cx_en_000000_8ae229,Jesus never said one word about homosexuality. Not a single word.,0.0,0,0,0,0,0,en
cx_en_000000_5f2db1,"Not quite right. Your analogy is faulty. Being homosexual is an inherent attribute, like skin colour. Religion is a set of beliefs not an inherent attribute.",0.0,0,0,0,0,0,en
cx_en_000000_152c16,Actually you're wrong about Neil. He lost his job when he brought the legislature into special session to approve homosexual marriage.,0.0,0,0,0,0,0,en
cx_en_000000_f24fed,"Camaraderie? Where in the world did you get that? Utterly oblivious to how much damage phrases like that can do to boys, homosexual AND heterosexual.",0.0,0,0,0,0,0,en
cx_en_000000_7ed396,"You didn't choose to be heterosexual, you were born that way. About 3% of the human population is born homosexual - it's a naturally occurring biological variant.",0.0,0,0,0,0,0,en
cx_en_000000_000c5b,Where does Catholic moral teaching say that homosexuals should be feared and loathed? I have never seen this written or heard it spoken in over 70 years.,0.0,0,0,0,0,0,en
cx_en_000000_62be01,"You wrongly assume that Jesus said nothing about homosexuality, and that the Church's teachings don't reflect Jesus's mind on the subject.",0.0,0,0,0,0,0,en
cx_en_000000_f4fbfb,"Nor is homosexuality a behavior. Would you call heterosexuality a ""behavior""? They are both integral aspects of one's identity, as is race.",0.0,0,0,0,0,0,en
cx_en_000000_4b6393,"Start looking at not just Hollywood culture but government and the fashion industry too, and not just heterosexual men but homosexual men and woman also to be fair.",0.0,0,0,0,0,0,en
cx_en_000000_ed4feb,"Negative rights prohibit goverment action, particularly against minority populations (like homosexuals seeking marriage). Positive rights require government action. See Casti Connubii 191-121, which is where the Magisterium requires such intervention.",0.0,0,0,0,0,0,en
cx_en_000000_1e64f0,"Actually they do. If the law states they can not deny for sexual orientation, then they need an exception if the want to deny on that reason.",0.0,0,0,0,0,0,en
cx_en_000000_1c760f,"Not quite as horrific as the people being attacked for their race, their immigration status, their sexual orientation or their frailty.",0.0,0,0,0,0,0,en
cx_en_000000_30958b,"US law says that certain classes of people cannot be discriminated against. Currently, race, religion and national origin. In some placesort, it also says ""sexual orientation. Apparently, you would oppose adding this class as well.",0.0,0,0,0,0,0,en
cx_en_000000_d198a3,"I flagged this problem the day the survey came out, after I was asked for my email address, income and sexual orientation.",0.0,0,0,0,0,0,en
cx_en_000000_f11ddc,"What Joe says is entirely correct. What other reason did they have to insist that I give them my income, email address and sexual orientation?",0.0,0,0,0,0,0,en
cx_en_000000_5853ee,"Nomination should be based on artistic excellence, nothing more, nothing less. Race, religion, sexual orientation or political stripe has nothing to do with the creative process and shouldn’t figure in the awards process.",0.0,0,0,0,0,0,en
cx_en_000000_92c2e3,"L - ladies 1st. B - next to demand inclusion. T - they may make the most noise, but came later and are qualitatively different - sexual identity rather than sexual orientation.",0.0,0,0,0,0,0,en
cx_en_000000_7a20c5,"Ewar, that is true on the federal level. In Colorado, state law makes sexual orientation and gender identity protected classes.",0.0,0,0,0,0,0,en
cx_en_000000_8a39f3,"IRT Mythman, sexual orientation is not part of the 1964 civil rights law and the Dept. of Justice has begun to make that known in Federal Courts. Imua.",0.0,0,0,0,0,0,en
cx_en_000000_b4ace6,Are you suggesting political affiliation is a protected class like race or religion or sexual orientation is? Is white nationalism a religion now?,0.0,0,0,0,0,0,en
cx_en_000000_1d2ebe,The navy was focused on making sure there was no gender or sexual orientation discrimination of sailors perhaps instead of following the stricter watch standing rules?,0.0,0,0,0,0,0,en
cx_en_000000_1b8eef,"Depends on the state, about 20, including Colorado and New Mexico, prohibit discrimination based on sexual orientation. 5 others do as well, but only for state and public employees.",0.0,0,0,0,0,0,en
cx_en_000000_4dc37a,"Business proprietors shouldn't be allowed to discriminate against people on the basis of race, religion, or sexual orientation. Jack Phillips is wrong.",0.0,0,0,0,0,0,en
cx_en_000000_06d88b,"You would expect that if appointments were based on merit then they would never ask about race, gender, sexual orientation, etc. How is that merit?",0.0,0,0,0,0,0,en
cx_en_000000_d8c4fd,I'm quite sure Pope Francis is equally familiar with heterosexual priests and their 'housekeepers'. Pope Benedict suspended over twenty African bishops for such arrangements. We just didn't hear about it in the West.,0.0,0,0,0,0,0,en
cx_en_000000_7e9a49,"As a person who identifies as a male, and at present a heterosexual man I find the cardinal's message personally offensive. Sue me, but that's just how my thoughts are currently identifying.",0.0,0,0,0,0,0,en
cx_en_000000_fcf4ef,"My next book is going to have heterosexual characters, French-Canadian characters, women characters, black characters and characters from rural backgrounds. I am none of those things. Should I, as a writer, just stop writing now?",0.0,0,0,0,0,0,en
cx_en_000000_73727d,"Howe are you not? I too am a white, heterosexual male, and I have yet to feel unequal.",0.0,0,0,0,0,0,en
cx_en_000000_3037a3,You're saying non-heterosexuals can't decide for themselves if they wish to attend TWU?,0.0,0,0,0,0,0,en
cx_en_000000_313cb3,"Jay, it IS on par with heterosexuality.",0.0,0,0,0,0,0,en
cx_en_000000_7cf6a0,"I spent seven years in the seminary and many of those men were ordained. Yes, many. It is no secret that many, many ordained priests are homosexually (or heterosexually) active.",0.0,0,0,0,0,0,en
cx_en_000000_93c3ea,Straight men want to be married more than be priests these days. Priests aren't thought so highly of these days.,0.0,0,0,0,0,0,en
cx_en_000000_f26d55,"There is the contraception thing, but maybe that's more about what straight women do at their pharmacies.",0.0,0,0,0,0,0,en
cx_en_000000_f5d8dd,Good list. My parish is on there as well as quite a few in the Chicago archdiocese. I think that even straight people can use the list to find open and accepting parishes.,0.0,0,0,0,0,0,en
cx_en_000000_9e0617,"Eye candy? Putting aside that perhaps media should stop commenting on people's appearance as it's tacky, is this really what straight men thinks eye candy looks like?",0.0,0,0,0,0,0,en
cx_en_000000_90c844,"Just so you know, lesbians can get pregnant and bear children. I wish Jeremy the best because he earned it with hard work.",0.0,0,0,0,0,0,en
cx_en_000000_47172d,"Lesbians have the lowest incidence of HIV/AIDS, so can we assume lesbian relationships are at the top of your list of ""approved"" couplings?",0.0,0,0,0,0,0,en
cx_en_000000_82459a,I think I'm a lesbian.,0.0,0,0,0,0,0,en
cx_en_000000_ac429d,"In the US it stands for 'Questioning', in other parts of the world it can stand for 'Queer'.",0.0,0,0,0,0,0,en
cx_en_000000_3b61c2,They do indeed use Queer.,0.0,0,0,0,0,0,en
cx_en_000000_9a6014,"I didn't imagine that you would consider drag queens to be ""freakie"" at all.",0.0,0,0,0,0,0,en
cx_en_000000_00d20e,Those two actress have a rough road to travel to be as good as the many drag queens who have made careers out of doing Bette and Joan. Learn for the pros girls.,0.0,0,0,0,0,0,en
